feature,exact_train,exact_num_train,pearson_train,spearman_train,mutual_info_train,exact_test,exact_num_test,pearson_test,spearman_test,exact_train_trans,pearson_train_trans,spearman_train_trans,mutual_info_train_trans
cat__Title_MOTT HALL COMMUNITY SCHOOL TECH UPGRADES B:X192 S:X467,,,,,,,,,,False,,,0.016743725966687606
cat__Title_MOTT HALL HIGH SCHOOL SCIENCE LAB B:B:M136 S:S:M304,,,,,,,,,,False,,,0.0
cat__Title_MOTT HALL I MANHATTAN,,,,,,,,,,False,,,0.007841544223978758
cat__Title_MOTT HALL II MANHATTAN,,,,,,,,,,False,,,0.0
cat__Title_MOTT HALL IV (K522),,,,,,,,,,False,,,0.037705116582870346
cat__Title_MOTT HALL V - BRONX - TECHNOLOGY PURCHASE,,,,,,,,,,False,,,0.010956245053199254
cat__Title_MOTT HAVEN VILLAGE PREP HIGH SCHOOL GAMING LAB B:X470 S:X473,,,,,,,,,,False,,,0.020814834304243135
cat__Title_MOTTHAVEN HOUSES,,,,,,,,,,False,,,0.006872076961388807
cat__Title_MOUNT EDEN CHILDREN'S ACADEMY - TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_MOUNT SINAI QUEENS,,,,,,,,,,False,,,0.0
"cat__Title_MOVEMENT RESEARCH, INC.",,,,,,,,,,False,,,0.009504804745543716
cat__Title_MS 104 SIMON BARUCH - HVAC,,,,,,,,,,False,,,0.0
cat__Title_MS 118 - THE WILLIAM W. NILES SCHOOL (10X118) - ELECTRICAL UPGRADE,,,,,,,,,,False,,,0.014305546642846778
cat__Title_MS 118 - THE WILLIAM W. NILES SCHOOL (10X118) -TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_MS 167 WAGNER - HVAC,,,,,,,,,,False,,,0.0019210304463772587
cat__Title_MS 172Q  ELECTRIC UPGRADES,,,,,,,,,,False,,,0.0022822203970038757
cat__Title_MS 2 SCHOOL LIBRARY UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_MS 216Q - AUDITORIUM UPGRADES,,,,,,,,,,False,,,0.0
cat__Title_MS 217Q - MS 217 AUDITORIUM UPGRADES,,,,,,,,,,False,,,0.0015825912456017832
cat__Title_MS 224 PA SYSTEM UPGRADE B:M224 S:M099,,,,,,,,,,False,,,0.03880989491362996
cat__Title_MS 246 BATHROOM UPGRADE,,,,,,,,,,False,,,0.00572564344212978
cat__Title_MS 256,,,,,,,,,,False,,,0.0
cat__Title_MS 258,,,,,,,,,,False,,,0.0
cat__Title_MS 280 TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_MS 302 PLAYGROUND CONSTRUCTION,,,,,,,,,,False,,,0.00211224538065391
cat__Title_MS 349,,,,,,,,,,False,,,0.013052981671487274
cat__Title_MS 358 - CREATE STEAM LAB,,,,,,,,,,False,,,0.0
cat__Title_MS 390X,,,,,,,,,,False,,,0.0
cat__Title_MS 429 HYDROPONIC LAB B:Q429 S:Q429,,,,,,,,,,False,,,0.042109215864000404
cat__Title_MS 429 SECURITY CAMERAS B:Q429 S:Q429,,,,,,,,,,False,,,0.0
cat__Title_MS 429 TECH UPGRADES B:Q429 S:Q429,,,,,,,,,,False,,,0.0
cat__Title_MS 442 CARROLL GARDENS SCHOOL OF INNOVATION - TECHNOLOGY,,,,,,,,,,False,,,0.013531527392673048
cat__Title_MS 61  LIBRARY UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_MS 74Q TECH UPGRADES,,,,,,,,,,False,,,0.019412215405817612
cat__Title_MS 821,,,,,,,,,,False,,,0.013661046674758204
cat__Title_MS 839- TECHNOLOGY,,,,,,,,,,False,,,0.0
cat__Title_MS/HS 141 TECHNOLOGY,,,,,,,,,,False,,,0.005646412109499899
cat__Title_MS072Q MUSIC ROOM UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_MS180X,,,,,,,,,,False,,,0.0030920420140407856
cat__Title_MS181X,,,,,,,,,,False,,,0.0
cat__Title_MT. SINAI,,,,,,,,,,False,,,0.0
cat__Title_MTA BUS COMPANY,,,,,,,,,,False,,,0.0
cat__Title_MTA BUS REAL TIME PASSENGER INFORMATION BOARDS,,,,,,,,,,False,,,0.0
cat__Title_MTA PARKING LOT,,,,,,,,,,False,,,0.0
cat__Title_MUHLENBERG LIBRARY,,,,,,,,,,False,,,0.0
cat__Title_MUNA SOCIAL SERVICES: MSS FOOD DELIVERY TRUCK FOR NYC PANTRIES,,,,,,,,,,False,,,0.0019880760276373977
cat__Title_MURRAY HILL ACADEMY TECH UPGRADES B:M621 S:M432,,,,,,,,,,False,,,0.0
cat__Title_MUSEUM FOR AFRICAN ART PROJECT,,,,,,,,,,False,,,0.0
cat__Title_MUSEUM OF BRONX HISTORY ADA ACCESSIBILITY,,,,,,,,,,False,,,0.0003990496265124932
cat__Title_MUSEUM OF CHINESE IN THE AMERICAS - BUILDING ACQUISITION,,,,,,,,,,False,,,0.0
cat__Title_MUSEUM OF JEWISH HERITAGE HVAC REPLACEMENT,,,,,,,,,,False,,,0.0005037225163020409
cat__Title_MUSEUM OF JEWISH HERITAGE ROOF AND HVAC REPLACEMENT,,,,,,,,,,False,,,0.0
cat__Title_MUSEUM OF THE MOVING IMAGE BUILDING RENOVATION,,,,,,,,,,False,,,0.014569401840610396
cat__Title_MUSLIM COMMUNITY NETWORK BUILDING ACQUISITION,,,,,,,,,,False,,,0.006468020690407528
cat__Title_MUTUAL REDEVELOPMENT HOUSES COMMUNITY ROOM 8A,,,,,,,,,,False,,,0.0
cat__Title_NAICA RENOVATIONS,,,,,,,,,,False,,,0.0
cat__Title_NATIONAL ASSOCIATION ON DRUG ABUSE PROBLEMS (NEW YORK STATE)INC.,,,,,,,,,,False,,,0.0
cat__Title_NATIONAL BLACK THEATER,,,,,,,,,,False,,,0.009801530224682331
cat__Title_NATIONAL BLACK THEATRE,,,,,,,,,,False,,,0.019201515674533987
cat__Title_NATIONAL BLACK THEATRE MULTIPURPOSE FACILITY,,,,,,,,,,False,,,0.0
cat__Title_NATIONAL MUSEUM OF THE AMERICAN INDIAN EAST WING PROJECT,,,,,,,,,,False,,,0.0
cat__Title_NATIONAL SEPTEMBER 11 MEMORIAL AND MUSEUM EQUIPMENT,,,,,,,,,,False,,,0.0
cat__Title_NEW 42 STUDIO BUILDING RENOVATION PROJECT,,,,,,,,,,False,,,0.008799520106538061
"cat__Title_NEW BATHROOMS FOR WAGNER MIDDLE SCHOOL (M167, M167)",,,,,,,,,,False,,,0.0
cat__Title_NEW BRIDGES (K532) - AUDITORIUM SEATING,,,,,,,,,,False,,,0.0
cat__Title_NEW DORP HIGH SCHOOL - NEW BLEACHERS FOR BASEBALL FIELD,,,,,,,,,,False,,,0.0
cat__Title_NEW GROUP INC.,,,,,,,,,,False,,,0.005779554843192258
cat__Title_NEW HEIGHTS MIDDLE SCHOOL LABB:K391S:K722,,,,,,,,,,False,,,0.01088510828830902
cat__Title_NEW LOTS LIBRARY REDESIGN PROJECT,,,,,,,,,,False,,,0.012194452513316634
cat__Title_NEW MUSEUM,,,,,,,,,,False,,,0.015512656834631322
cat__Title_NEW OVERHEAD DOORS,,,,,,,,,,False,,,0.0
cat__Title_NEW P.S 318 WATER FOUNTAINS,,,,,,,,,,False,,,0.0034385060255486266
cat__Title_NEW P.S. 157 WATER FOUNTAINS,,,,,,,,,,False,,,0.021173103739730692
cat__Title_NEW PARK IN HELL'S KITCHEN,,,,,,,,,,False,,,0.022139780549913723
cat__Title_NEW SCHOOL AT CHESTNUT-DINSMORE-- INFRASTRUCTURE,,,,,,,,,,False,,,0.0
cat__Title_NEW SHUTTLE SHELTER AT FERRY POINT PARK,,,,,,,,,,False,,,0.0
cat__Title_NEW TREE PLANTING WITH TREE GUARDS,,,,,,,,,,False,,,0.0
cat__Title_NEW TREES AND GUARDS FOR SIDEWALKS IN CD25,,,,,,,,,,False,,,0.0
cat__Title_NEW UTRECHT LIBRARY,,,,,,,,,,False,,,0.014953173549811183
cat__Title_NEW VIDEO DISPLAYS AT TOWN HALL,,,,,,,,,,False,,,0.0240883550287343
cat__Title_NEW YORK BOTANICAL GARDEN,,,,,,,,,,False,,,0.011027216913316984
cat__Title_NEW YORK BOTANICAL GARDEN - LIBRARY ACCESSIBILITY,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY  DEPARTMENT OF ENVIROMENTAL PROTECTION - WATER PUMP TRUCK,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY ACADEMY FOR DISCOVERY TECHNOLOGY UPGRADE B:Q306 S:Q306,,,,,,,,,,False,,,0.029936638377979996
cat__Title_NEW YORK CITY BALLET,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY CENTER ELEVATOR RENOVATION,,,,,,,,,,False,,,0.008295882813335709
cat__Title_NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION - DONGAN PLAYGROUND,,,,,,,,,,False,,,0.008484536318169589
cat__Title_NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION - DUGAN PLAYGROUND,,,,,,,,,,False,,,0.0016413107875816735
cat__Title_NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION - GREENBELT RECREATION,,,,,,,,,,False,,,0.00814024335102026
cat__Title_NEW YORK CITY DEPARTMENT OF TRANSPORTATION - CHRISTOPHER LANE EXTENSION,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY DEPARTMENT OF TRANSPORTATION - STREET WIDENING PROJECTS,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY FIRE DEPARTMENT - E 161 / L 81 ON STATEN ISLAND,,,,,,,,,,False,,,0.00034282672922891777
cat__Title_NEW YORK CITY HOUSING AUTHORITY - SOUTH BEACH HOUSES ON STATEN ISLAND,,,,,,,,,,False,,,0.026654586668584557
cat__Title_NEW YORK CITY PARKS DEPARTMENT - CLAWSON PLAYGROUND,,,,,,,,,,False,,,0.009062186135269101
cat__Title_NEW YORK CITY PARKS DEPARTMENT - OLD TOWN PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY PARKS DEPARTMENT - SCHMUL PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK CITY PARKS DEPARTMENT-SHIRLEY CHISHOLM COMMUNITY CENTER @ TILD,,,,,,,,,,False,,,0.0032294333019251553
cat__Title_NEW YORK COMMON PANTRY INC.,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK COMMUNITY HOSPITAL OF BROOKLYN CT SYSTEM,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK HISTORICAL EXPANSION OF LGBTQ+ MUSEUM,,,,,,,,,,False,,,0.02266503920069063
"cat__Title_NEW YORK IMMIGRATION COALITION, INC.",,,,,,,,,,False,,,0.0
cat__Title_NEW YORK LEGAL ASSISTANCE GROUP,,,,,,,,,,False,,,0.01226763825942978
cat__Title_NEW YORK LEGAL ASSISTANCE GROUP INC. - COMPUTER & SCANNER NETWORK,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK LEGAL ASSISTANCE GROUP INITIAL OUTFITTING,,,,,,,,,,False,,,0.006228262665722184
cat__Title_NEW YORK LIVE ARTS LIGHTING PACKAGE,,,,,,,,,,False,,,0.0
"cat__Title_NEW YORK LIVE ARTS, INC.",,,,,,,,,,False,,,0.009871983986851518
cat__Title_NEW YORK PRESBYTERIAN / BROOKLYN METHODIST,,,,,,,,,,False,,,0.002448995914913432
cat__Title_NEW YORK PRESBYTERIAN / BROOKLYN METHODIST - ULTRASOUND SYSTEM,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK PUBLIC LIBRARY,,,,,,,,,,False,,,0.011402686372586679
cat__Title_NEW YORK PUBLIC LIBRARY - BLOOMINGALE BRANCH IN MANHATTAN,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK PUBLIC LIBRARY - TECHNOLGY UPGRADES,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK PUBLIC LIBRARY SYSTEM WIDE UPGRADES,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK PUBLIC LIBRARY TECH UPGRADES IN DISTRICT 1,,,,,,,,,,False,,,0.0042052590740571105
cat__Title_NEW YORK PUBLIC LIBRARY TECHNOLOGY,,,,,,,,,,False,,,0.036236967163488565
cat__Title_NEW YORK PUBLIC LIBRARY TECHNOLOGY REFRESH,,,,,,,,,,False,,,0.008374035349828723
cat__Title_NEW YORK PUBLIC LIBRARY TECHNOLOGY UPGRADE IN DISTRICT 50,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK PUBLIC LIBRARY: PORT RICHMOND LIBRARY,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK PUBLIC LIBRARY: ST. GEORGE,,,,,,,,,,False,,,0.0
cat__Title_NEW YORK SHAKESPEARE THEATRE,,,,,,,,,,False,,,0.010986315239737365
cat__Title_NEW YORK STATE PARKS CONSTRUCTION AND RENOVATION,,,,,,,,,,False,,,0.000393607924066508
cat__Title_NEW YORK STEM CELL FOUNDATION EQUIPMENT,,,,,,,,,,False,,,0.005489956856584044
cat__Title_NEW YORK URBAN LEAGUE,,,,,,,,,,False,,,0.010740207213275177
cat__Title_NEW YORK URBAN LEAGUE RENOVATION,,,,,,,,,,False,,,0.0
cat__Title_NEWCOMERS HIGH SCHOOL,,,,,,,,,,False,,,0.0
cat__Title_NEWTOWN HIGH SCHOOL FIELD LIGHTING  B:Q455 S:Q455,,,,,,,,,,False,,,0.0
cat__Title_NEWTOWN HS FIELD RENOVATION B:Q455 S:Q455,,,,,,,,,,False,,,0.0021744557613585513
cat__Title_NOBLE MARITIME COLLECTION,,,,,,,,,,False,,,0.010488227748929546
cat__Title_NON-TRADITIONAL EMPLOYMENT FOR WOMEN,,,,,,,,,,False,,,0.007328243402723089
cat__Title_NONTRADITIONAL EMPLOYMENT FOR WOMEN,,,,,,,,,,False,,,0.038039857845025615
cat__Title_NORTH CENTRAL BRONX HOSPITAL - MAMMOGRAM,,,,,,,,,,False,,,0.006301677471842737
cat__Title_NORTH STAR ACADEMY MS 340 A+ STEM LABS B:K874 S:K340,,,,,,,,,,False,,,0.0
cat__Title_NORTHSIDE CENTER FOR CHILD DEVELOPMENT - DAY SCHOOL INITIAL OUTFITTING,,,,,,,,,,False,,,0.0
cat__Title_NORTHSIDE CENTER FOR CHILD DEVELOPMENT EQUIPMENT,,,,,,,,,,False,,,0.0171908076907048
"cat__Title_NORTHSIDE CENTER FOR CHILD DEVELOPMENT, INC.",,,,,,,,,,False,,,0.004656558521197951
cat__Title_NORTHSIDE TOWN HALL (801 PWKNTH),,,,,,,,,,False,,,0.0
cat__Title_NORTHSIDE TOWNHALL,,,,,,,,,,False,,,0.0
cat__Title_NORTHWEST BRONX COMMUNITY & CLERGY COALITION (NWBCCC),,,,,,,,,,False,,,0.01000593788495241
cat__Title_NORTHWEST BRONX COMMUNITY & CLERGY COALITION-BELMONT CLT HOUSING,,,,,,,,,,False,,,0.012806643200646839
cat__Title_NOSBORNE PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Title_NUYORICAN POETS CAFE INC.,,,,,,,,,,False,,,0.0
cat__Title_NUYORICAN POETS CAFE RENOVATION,,,,,,,,,,False,,,0.020545495483996312
cat__Title_NWBCC BELMONT CLUSTER PROJECT,,,,,,,,,,False,,,0.0
cat__Title_NY PUBLIC LIBRARY - SYSTEM-WIDE IMPROVEMENTS,,,,,,,,,,False,,,0.0
cat__Title_NYC AIDS MEMORIAL,,,,,,,,,,False,,,0.0
cat__Title_NYC COLLEGE OF TECHNOLOGY - PEARL BUILDING RENOVATIONS,,,,,,,,,,False,,,0.004830348062986545
cat__Title_NYC DOE (BRONX STUDIO FOR WRITERS & ARTISTS) EQUIPMENT,,,,,,,,,,False,,,0.0
"cat__Title_NYC DOE (I.S. 116 - 977 FOX ST, BRONX, NY 10459)",,,,,,,,,,False,,,0.0
"cat__Title_NYC DOE (P.S. 75 - 984 FAILE ST, BRONX, NY 10459) A/C",,,,,,,,,,False,,,0.017072273500932766
cat__Title_NYC DOT - ARTHUR KILL ROAD WIDENING,,,,,,,,,,False,,,0.0
cat__Title_NYC FIRST,,,,,,,,,,False,,,0.004971099904548026
cat__Title_NYC H+H QUEENS HOSPITAL,,,,,,,,,,False,,,0.01919470409214341
cat__Title_NYC HEALTH& HOSPITALS/LINCOLN HOSPITAL,,,,,,,,,,False,,,0.0
cat__Title_NYC HHC QUEENS HOSPITAL,,,,,,,,,,False,,,0.023083014962552717
cat__Title_NYC OUTWARD BOUND SCHOOLS,,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS (CROTONA PARK),,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS - NOBLE PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS - PUGSLEY CREEK PARK TRAIL,,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS - STAGE & TROTTER,,,,,,,,,,False,,,0.006181155397920968
cat__Title_NYC PARKS - VEHICLE PURCHASE,,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS DEPARTMENT - SIDEWALKS ALONG FOREST HILL ROAD,,,,,,,,,,False,,,0.02888903234220397
cat__Title_NYC PARKS DEPT. CONTAINER TRUCK,,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS DEPT.: VAN PURCHASE,,,,,,,,,,False,,,0.0
"cat__Title_NYC PARKS PELHAM PARKWAY MALLS - PLAZA ""A""",,,,,,,,,,False,,,0.01845043778931732
cat__Title_NYC PARKS VEHICLES AND EQUIPTMENT- BROOKLYN OPERATIONS,,,,,,,,,,False,,,0.0
cat__Title_NYC PARKS- HOOPER STREET GROVE,,,,,,,,,,False,,,0.0
cat__Title_NYC PARTNERSHIP HOUSING DEV FUND CO INC. - BEACH GREEN DUNES III,,,,,,,,,,False,,,0.0026427233655272886
"cat__Title_NYC PARTNERSHIP HOUSING DEVELOPMENT FUND COMPANY, INC.",,,,,,,,,,False,,,0.0008945622390648111
cat__Title_NYC TECH INSTRUCTIONAL EQUIPMENT,,,,,,,,,,False,,,0.004457406191284541
cat__Title_NYC TECH PUBLIC SAFETY,,,,,,,,,,False,,,0.0025892296962233274
cat__Title_NYCDPR,,,,,,,,,,False,,,0.0
cat__Title_NYCDPR PLAYGROUND 125 MANHATTAN,,,,,,,,,,False,,,0.03150534428438334
cat__Title_NYCEDC: NEW FULTON FISH MARKET,,,,,,,,,,False,,,0.0
cat__Title_NYCHA - BETANCES HOUSES SENIOR CENTER - COURTYARD,,,,,,,,,,False,,,0.02410495349025954
cat__Title_NYCHA - BRONX RIVER SENIOR CENTER,,,,,,,,,,False,,,0.004900039789202282
cat__Title_NYCHA - CHELSEA,,,,,,,,,,False,,,0.0
cat__Title_NYCHA - ELLIOTT,,,,,,,,,,False,,,0.020831945014808007
cat__Title_NYCHA - FULTON HOUSES,,,,,,,,,,False,,,0.004788585402145884
cat__Title_NYCHA - GRANT HOUSES LAUNDROMAT,,,,,,,,,,False,,,0.0
cat__Title_NYCHA - HOWARD HOUSES,,,,,,,,,,False,,,0.013808598197370792
cat__Title_NYCHA - PATTERSON HOUSES - BASKETBALL COURT,,,,,,,,,,False,,,0.0
cat__Title_NYCHA - RENOVATION OF DYCKMAN HOUSE AND MARBLE HILL SENIOR CENTERS,,,,,,,,,,False,,,0.0
cat__Title_NYCHA - SECURITY CAMERAS - DISTRICT 8,,,,,,,,,,False,,,0.0022375433170456205
cat__Title_NYCHA ALBANY HOUSES PLAYGROUND,,,,,,,,,,False,,,0.0028398517112746546
cat__Title_NYCHA ALFRED E. SMITH HOUSES DOG RUN FOR 10 CATHERINE SLIP,,,,,,,,,,False,,,0.012723606757632844
cat__Title_NYCHA BAISLEY HOUSES CCT CAMERA SYSTEM,,,,,,,,,,False,,,0.01241248205336909
cat__Title_NYCHA CONLON LIFHE HVAC SYSTEM,,,,,,,,,,False,,,0.0043631829041244075
cat__Title_NYCHA GARBAGE COMPACTOR UPGRADES AT STRAUS HOUSES,,,,,,,,,,False,,,0.003717978832450619
cat__Title_NYCHA LES INFILL #1 DOOR REPLACEMENTS,,,,,,,,,,False,,,0.018154083614819072
cat__Title_NYCHA LONG ISLAND BAPTIST HOUSES ENTRYWAY & EXTERIOR DOOR IMPROVEMENTS,,,,,,,,,,False,,,0.020784190152210336
cat__Title_NYCHA LOWER EAST SIDE INFILL I LAYERED ACCESS DOORS,,,,,,,,,,False,,,0.015895199001394467
cat__Title_NYCHA MARBLE HILL HOUSES,,,,,,,,,,False,,,0.0
cat__Title_NYCHA MARBLE HILL HOUSES SECURITY ENHANCEMENTS,,,,,,,,,,False,,,0.0
cat__Title_NYCHA MONTEFIORE BEHAVIORAL HEALTH CENTER RENOVATIONS,,,,,,,,,,False,,,0.0
cat__Title_NYCHA MONTEREY HOUSES,,,,,,,,,,False,,,0.01616547592917783
cat__Title_NYCHA RAFAEL HERNANDEZ - PUBLIC AREA REVISIONING,,,,,,,,,,False,,,0.0
cat__Title_NYCHA RUTGERS HOUSES COMMUNITY CENTER KITCHENETTE RENOVATION,,,,,,,,,,False,,,0.0
cat__Title_NYCHA SEDGWICK HOUSES,,,,,,,,,,False,,,0.0
cat__Title_NYCHA SOUTH JAMAICA HOUSES CORNERSTONE YOUTH CENTER RENOVATION,,,,,,,,,,False,,,0.009390322598060052
cat__Title_NYCHA TOMPKINS HOUSES CHILDRENS PARK UPGRADE,,,,,,,,,,False,,,0.010969397997305563
cat__Title_NYCHA WAGNER HOUSES,,,,,,,,,,False,,,0.018952326358784077
cat__Title_NYCHA WILLIAMS PLAZA,,,,,,,,,,False,,,0.0
cat__Title_NYCHA WOODSIDE SENIOR CENTER TECHNOLOGY UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_NYCHA WYCOFF  GARDENS,,,,,,,,,,False,,,0.004390027061332624
cat__Title_NYCHA- BAILEY HOUSES SECURITY CAMERAS,,,,,,,,,,False,,,0.0
cat__Title_NYCHA- SECURITY CAMERAS AT 1865 UNIVERSITY AVE,,,,,,,,,,False,,,0.0
cat__Title_NYCHA--GRANT HOUSES,,,,,,,,,,False,,,0.0
cat__Title_NYCHA: EAST 152ND STREET-COURTLANDT AVENUE (SECURITY CAMERAS),,,,,,,,,,False,,,0.03951483637672748
cat__Title_NYCHA: SPRINKLER SYSTEM - TODT HILL HOUSES,,,,,,,,,,False,,,0.0
cat__Title_NYPD,,,,,,,,,,False,,,0.0
cat__Title_NYPD - 49TH PRECINCT,,,,,,,,,,False,,,0.027555232674246533
cat__Title_NYPD - SUTTON PLACE,,,,,,,,,,False,,,0.003107399109195441
cat__Title_NYPD 102 PRECINCT CAMERAS,,,,,,,,,,False,,,0.0
cat__Title_NYPD 104 PRECINCT CAMERAS,,,,,,,,,,False,,,0.0
cat__Title_NYPD 43RD PRECINCT AUXILIARY UNIT,,,,,,,,,,False,,,0.022214592127872024
cat__Title_NYPD 43RD PRECINCT COUNCIL - VAN PURCHASE,,,,,,,,,,False,,,0.004011614424223708
cat__Title_NYPD ARGUS CAMERA,,,,,,,,,,False,,,0.0
cat__Title_NYPD AUXILIARY VANS,,,,,,,,,,False,,,0.0
cat__Title_NYPD CAMERAS,,,,,,,,,,False,,,0.008530759580178682
cat__Title_NYPD CAMERAS FOR 168TH STREET BETWEEN CLAY AVE & WEBSTER AVE,,,,,,,,,,False,,,0.009369474939633804
cat__Title_NYPD EMPLOYEE RELATIONS UNIT,,,,,,,,,,False,,,0.0
cat__Title_NYPD PSA 8 SPRINTER VAN,,,,,,,,,,False,,,0.0
cat__Title_NYPD- ARGUS CAMERAS,,,,,,,,,,False,,,0.0
cat__Title_NYPD: ARGUS CAMERAS,,,,,,,,,,False,,,0.02008333074468993
cat__Title_NYPL - CASTLE HILL LIBRARY BRANCH,,,,,,,,,,False,,,0.0
cat__Title_NYPL BAYCHESTER,,,,,,,,,,False,,,0.007307515324498581
cat__Title_NYPL EAST 67TH STREET BRANCH BUILDING ENVELOPE,,,,,,,,,,False,,,0.0
cat__Title_NYPL FORT WASHINGTON BRANCH LIBRARY,,,,,,,,,,False,,,0.007545274575909033
cat__Title_NYPL HIGHBRIDGE BRANCH LIBRARY,,,,,,,,,,False,,,0.016012237973477284
cat__Title_NYPL TECHNOLOGY GRANTS FOR COUNCIL DISTRICT 1,,,,,,,,,,False,,,0.004584092965951747
cat__Title_NYPL TECHNOLOGY IN CD 4,,,,,,,,,,False,,,0.0
cat__Title_NYPL TECHNOLOGY UPGRADES CD 9,,,,,,,,,,False,,,0.0
cat__Title_NYPL TOMPKINS SQUARE HVAC,,,,,,,,,,False,,,0.0009496559693689122
cat__Title_NYPL TREMONT-ADA LIFT REPLACEMENT,,,,,,,,,,False,,,0.0
cat__Title_NYPL WEBSTER BRANCH BUILDING ENVELOPE,,,,,,,,,,False,,,0.0
cat__Title_NYPL WOODLAWN HEIGHTS LIBRARY,,,,,,,,,,False,,,0.008619405410971837
cat__Title_NYPL: MELROSE LIBRARY (RENOVATION),,,,,,,,,,False,,,0.005116289117763628
cat__Title_NYPL: MORRIS PARK BRANCH,,,,,,,,,,False,,,0.005845035314648861
cat__Title_NYPL: PELHAM PARKWAY- VAN NEST BRANCH,,,,,,,,,,False,,,0.0010495482618022578
cat__Title_NYU EQUIPMENT,,,,,,,,,,False,,,0.0
cat__Title_O'DONOHUE PARK PICNIC GROVE AND BBQ AREA,,,,,,,,,,False,,,0.003180092975608062
cat__Title_OB ULTRASOUND REPLACEMENT AT H+H WOODHULL,,,,,,,,,,False,,,0.0
cat__Title_OCCUPATIONAL AND PHYSICAL THERAPY GYMS AT NYC HEALTH + HOSPITALS/MCKINN,,,,,,,,,,False,,,0.020426585717745915
cat__Title_OCEAN BAY SENIOR HOUSING AND RETAIL (AAFE),,,,,,,,,,False,,,0.024742828981022313
cat__Title_OCEAN PARKWAY MALLS,,,,,,,,,,False,,,0.012514451848634423
cat__Title_OHEL 4TH FLOOR IT EQUIPMENT SYSTEM,,,,,,,,,,False,,,0.0
cat__Title_OHEL B9TH EQUIPMENT SYSTEM,,,,,,,,,,False,,,0.0017637419753508965
cat__Title_OHEL CHILDREN'S HOME AND FAMILY SERVICES - VEHICLES,,,,,,,,,,False,,,0.00238451618570501
"cat__Title_OHEL CHILDREN'S HOME AND FAMILY SERVICES, INC. EAST 14TH ST OUTFITTING",,,,,,,,,,False,,,0.017672458494247145
"cat__Title_OHEL CHILDREN'S HOME AND FAMILY SERVICES, INC. INITIAL OUTFITTING",,,,,,,,,,False,,,0.0
cat__Title_OHEL OJFC EQUIPMENT SYSTEM,,,,,,,,,,False,,,0.0046605115203242065
cat__Title_OLDE TOWNE OF FLUSHING BURIAL GROUND,,,,,,,,,,False,,,0.0
cat__Title_ONDERDONK HOUSE RESTORATION,,,,,,,,,,False,,,0.01280023395873009
cat__Title_ONE WORLD PROJECT-BROOKLYN INC. (OWP) NEW COMMUNITY CENTER,,,,,,,,,,False,,,0.0
cat__Title_ORCHARD BEACH,,,,,,,,,,False,,,0.0
cat__Title_ORCHARD BEACH PARK RECONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Title_ORIGINAL MUSIC WORKSHOP EQUIPMENT,,,,,,,,,,False,,,0.003010902971148255
cat__Title_ORIGINS HIGH SCHOOL LIBRARY UPGRADE B:K495 S:K611,,,,,,,,,,False,,,0.0
cat__Title_OSBORN PLAYGROUND - PARK RENOVATION/ CONSTRUCTION,,,,,,,,,,False,,,0.027494764157011353
cat__Title_OUB COURT HOUSING COMPANY INC.,,,,,,,,,,False,,,0.010951985554104482
cat__Title_OVERLOOK IN FOREST PARK COMPLETE ACCESSIBILITY,,,,,,,,,,False,,,0.009832009798486752
cat__Title_P.469X TECHNOLOGY GRANTS,,,,,,,,,,False,,,0.0
cat__Title_P.S 034 FRANKLIN D. ROOSEVELT (01M034) - TECHNOLOGY,,,,,,,,,,False,,,0.0
