feature_out,importance
cat__Title_FDNY ENGINE 5 DOOR REPLACEMENT,0.0
cat__Title_FDNY ENGINE CO. 291,0.0
cat__Title_FDNY FIREHOUSE DOOR REPLACEMENT,0.0
"cat__Title_FDNY FOUNDATION, INC. - FIREZONE TECHNOLOGY",0.0
cat__Title_FDNY- ASAP VEHICLE,0.0
cat__Title_FDR FOUR FREEDOMS PARK CONSERVANCY,0.0
cat__Title_FEDERATION OF ITALIAN AMERICAN ORGANIZATIONS OF BROOKLYN,0.0
cat__Title_FEDERATION OF ITALIAN AMERICAN RENOVATION,0.0
cat__Title_FIFTH AVENUE COMMITTEE / NORTHEASTERN HOUSING,0.0
cat__Title_FIFTH AVENUE COMMITTEE 332 BERGEN STREET RENOVATION,0.0
cat__Title_FIFTH AVENUE COMMITTEE HOUSING,0.0
cat__Title_FIFTH AVENUE COMMITTEE SUPPORTIVE SLOPE,0.0
"cat__Title_FIFTH AVENUE COMMITTEE, INC HOUSING PROJECT",0.0
"cat__Title_FIFTH AVENUE COMMITTEE, INC.",0.0
"cat__Title_FIFTH AVENUE COMMITTEE, INC. (FAC) 6309 4TH AVENUE",0.0
"cat__Title_FIFTH AVENUE COMMITTEE, INC.- 6309 4TH AVENUE AFFORDABLE HOUSING",0.0
cat__Title_FIND AID FOR THE AGED INC.,0.0
cat__Title_FIRE DEPARTMENT NEW OVERHEAD DOORS,0.0
cat__Title_FIRE SAFETY FLUID DELIVERY SYSTEM,0.0
cat__Title_FIRST ATLANTIC TERMINAL HOUSING CORP. - FATH -WINDOW REPLACEMENT,0.0
cat__Title_FLUSHING HIGH SCHOOL,0.0
cat__Title_FLUSHING HIGH SCHOOL AUDITORIUM UPGRADE B:Q460 S:Q460,0.0
cat__Title_FLUSHING HOSPITAL - MOMMOGRAPHY AND ULTRASOUND UNITS,0.0
cat__Title_FLUSHING INTERNATIONAL HIGH SCHOOL,0.0
"cat__Title_FLUSHING MEADOWS, CORONA PARK -  INSTALL TRAFFIC CALMING MEASURES, CREA",0.0
cat__Title_FLUSHING TOWN HALL PORTICO RESTORATION,0.0
cat__Title_FLUSHING YMCA,0.0
cat__Title_FLUX FACTORY,0.0
cat__Title_FNDY - EMS DIVISION 1/STATION 10 - LACTATION ROOM,0.0
cat__Title_FNDY - LACTATION ROOM IN NEW EMS 17 FACILITY IN THE BRONX,0.0
cat__Title_FNDY EMS STATION 44,0.0
cat__Title_FOOTBALL FIELD HOUSE UPGRADES AT CAMPUS MAGNET COMPLEX,0.0
cat__Title_FORDHAM HIGH SCHOOL FOR THE ARTS AUDITORIUM UPGRADE B:X435 S:437,0.0
cat__Title_FOREST HILLS HS TECHNOLOGY PURCHASES,0.0
cat__Title_FOREST HILLS LIBRARY SITEWORK AND DRAINAGE,0.0
cat__Title_FOREST PARK- DRY HARBOR PLAYGROUND RENOVATION,0.0
cat__Title_FORESTDALE INC. - RESIDENTIAL SERVICES RENOVATION,0.0
cat__Title_FORSYTH SATELLITE ACADEMY TECHNOLOGY,0.0
cat__Title_FORT HAMILTON ATHLETIC FIELD FENCING,0.0
cat__Title_FORT HAMILTON HIGH SCHOOL HYDROPONIC CLASSROOM B:K490 S:K490,0.0
cat__Title_FORTUNE SOCIETY,0.0
cat__Title_FOUNTAIN HOUSE,0.0
cat__Title_FOUTAIN HOUSE,0.0
cat__Title_FRANCIS LEWIS HIGH SCHOOL,0.0
cat__Title_FRANCIS LEWIS PARK,0.0
cat__Title_FRANK MCCOURT HIGH SCHOOL COOLING SYSTEM UPGRADE B:M470 S:M417,0.0
cat__Title_FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,0.0
cat__Title_FREDERICK DOUGLASS ACADEMY VI SCIENCE LAB B:Q260 S:Q465,0.0
cat__Title_FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTERS - A/V EQUIPMENT SYSTEM,0.0
cat__Title_FRIENDS OF THE HIGH LINE,0.0
cat__Title_FRIENDS OF THE HIGHLINE BATHROOM UPGRADES,0.0
cat__Title_FT. TRYON DOG RUN,0.0
cat__Title_FT. TRYON PARK DOG RUN,0.0
cat__Title_FUTURE SCHOOL AT 2355 MORRIS AVE,0.0
cat__Title_GALILEO PLAYGROUND,0.0
cat__Title_GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL - TECHNOLOGY,0.0
cat__Title_GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL B:R043 S:R064,0.0
cat__Title_GAYNOR MCCOWN PA System Upgrade B:R043 S:R064,0.0
cat__Title_GEORGE WASHINGTON HIGH SCHOOL,0.0
cat__Title_GEORGE WASHINGTON HIGH SCHOOL CAMPUS AUDITORIUM HVAC B:M465 S:M467,0.0
cat__Title_GEORGE WASHINGTON HIGH SCHOOL CAMPUS BATHROOM RENOVATIONS B:M465 S:M468,0.0
cat__Title_GEORGE WASHINGTON HIGH SCHOOL CAMPUS STUDENT CENTER  B:M465 S:M463,0.0
cat__Title_GEORGE WASHINGTON POOL,0.0
"cat__Title_GINA GIBNEY DANCE, INC. - STUDIO W LIGHTING",0.0
"cat__Title_GIVING ALTERNATIVE LEARNERS UPLIFTING OPPORTUNITIES, INC. (GALLOP NYC)",0.0
cat__Title_GLENMORE MANOR APTS,0.0
cat__Title_GLENWOOD COMMUNITY CENTER,0.0
cat__Title_GLOBAL LEARNING COLLECTIVE SCIENCE LAB B:M470 S:M403,0.0
cat__Title_GOD'S LOVE WE DELIVER MOVEABLE PROPERTY FOR INITIAL OUTFITTING,0.0
cat__Title_GOLDSTEIN HS,0.0
cat__Title_GOTHAM COLLABORATIVE HS X452 - TECHNOLOGY PURCHASES,0.0
cat__Title_GOTHAM COLLABORATIVE TECH UPGRADES B:X450 S:X452,0.0
cat__Title_GOTHAM EAST NEW YORK HVAC  COOLING SYSTEM RENOVATION,0.0
cat__Title_GOTHAM EAST NEW YORK PHARMACY SUPPLEMENTAL COOLING SYSTEM,0.0
cat__Title_GOTHAM ENY PEDIATRIC UNIT RENOVATIONS,0.0
cat__Title_GOTHAM HEALTH  BELVIS RENOVATIONS,0.0
cat__Title_GOTHAM HEALTH BROWNSVILLE,0.0
cat__Title_GOTHAM HEALTH BUSHWICK RENOVATIONS,0.0
cat__Title_GOTHAM HEALTH CUMBERLAND DENTAL EQUIPMENT UPGRADE,0.0
cat__Title_GOTHAM HEALTH MORRISANIA 3D SCANNERS,0.0
cat__Title_GOTHAM HEALTH SYDENHAM H+H,0.0
"cat__Title_GOTHAM HEALTH, RIDGEWOOD SECURITY SCREENS",0.0
cat__Title_GOUVERNEUR GARDENS HOUSING IMPROVEMENTS,0.0
cat__Title_GOUVERNEUR HOSPITAL TECHNOLOGY,0.0
cat__Title_GOVERNORS ISLAND NOLAN PARK CULTURAL CAMPUS - BUILDING 18 RENOVATION,0.0
cat__Title_GOVERNORS ISLAND PIER,0.0
cat__Title_GRACE PLAYGROUND: PARK RENOVATION: PHASE 1,0.0
cat__Title_GRAND AND LAFAYETTE STREET PASSIVE OPEN SPACE PROJECT,0.0
cat__Title_GRAND CONCOURSE PUBLIC LIBRARY - NEW ROOF,0.0
cat__Title_GRAND CONCOURSE PUBLIC LIBRARY -TECHNOLOGY,0.0
cat__Title_GRAND STREET NORTHWEST AFFORDABLE HOUSING FOR SENIORS,0.0
"cat__Title_GRAND STREET NORTHWEST, INC.",0.0
cat__Title_GRAND STREET SETTLEMENT 80 PITT STREET RENOVATION,0.0
"cat__Title_GRAND STREET SETTLEMENT, INC. - 80 PITT STREET INITIAL OUTFITTING",0.0
cat__Title_GREATER HARLEM HOUSING DEVELOPMENT CORP,0.0
cat__Title_GREATER JAMAICA DEVELOPMENT CORPRATION-CO-WORKING SPACE OUTFITTING,0.0
cat__Title_GREATER RIDGEWOOD HISTORICAL SOCIETY,0.0
cat__Title_GREEN UP P.S. 147 PLAYGROUND,0.0
cat__Title_GREEN-WOOD HISTORIC FUND,0.0
cat__Title_GREENBURGER CENTER FOR SOCIAL AND CRIMINAL JUSTICE - FUNDING REALLOC,0.0
cat__Title_GREENCROFT PLAYGROUD R089 (846 P-503GCPG),0.0
cat__Title_GREENE PLAYGROUND RECONSTRUCTION,0.0
cat__Title_GREENE PLAYGROUND RENOVATION,0.0
cat__Title_GREENHOUSE AT GERICKE FARM,0.0
cat__Title_GREENING QBG: RECLAIMING SPACE FOR A TEACHING GARDEN & SUSTAINABILITY EDUCATION QUAD,0.0
cat__Title_GREENWICH HOUSE MUSIC SCHOOL RENOVATION PROJECT,0.0
"cat__Title_GREENWICH HOUSE, INC. TECHNOLOGY INFRASTRUCTURE UPGRADE",0.0
cat__Title_GREENWOOD PLAYGROUND - HANDBALL COURTS,0.0
cat__Title_GREGORIO LUPERON H.S. ROBOTICS PROGRAM,0.0
cat__Title_GROVER CLEVELAND HIGH SCHOOL (24Q485),0.0
cat__Title_GWHS HEALTH-STEM LAB MAKERSPACE FOR ENGINEERING AND ROBOTICS B:M465 S:M468,0.0
cat__Title_GWHS LAW ART ROOM  B:M465 S:M467,0.0
cat__Title_GYM RENOVATION AT RICHMOND HILL HIGH SCHOOL B:Q475 S:Q475,0.0
cat__Title_GYM UPGRADE FOR 28Q008,0.0
cat__Title_GYMNASIUM FLOOR UPGRADE FOR 29Q059,0.0
cat__Title_H & H BELLEVUE EKG SYSTEM,0.0
cat__Title_H+H BELLEVUE HOSPITAL - ULTRASOUND,0.0
cat__Title_H+H BELLEVUE HOSPITAL ULTRASOUND MACHINES,0.0
cat__Title_H+H GOTHAM HEALTH,0.0
cat__Title_H.S. FOR CLIMATE JUSTICE TECH UPGRADES B:M645 S:M655,0.0
cat__Title_H.S. FOR YOUTH & COM. DEV. STEM LAB B:K465 S:K537,0.0
"cat__Title_HABITAT FOR HUMANITY NEW YORK CITY, INC.",0.0
cat__Title_HAFFEN PARK RECONSTRUCTION,0.0
"cat__Title_HALEAKALA, INC.",0.0
cat__Title_HALF-COURT RENOVATION - MAURICE A. FITZGERALD PLAYGROUND,0.0
cat__Title_HAMILTON FISH LIBRARY RENOVATION,0.0
cat__Title_HAMILTON GRANGE BRANCH LIBRARY TECH UPGRADES,0.0
cat__Title_HAMILTON GRANGE MIDDLE SCHOOL AUDITORIUM UPGRADE B:M192 S:M209,0.0
cat__Title_HAMILTON-MADISON HOUSE INC COMMUNITY CENTER SMITH HOUSES ADA,0.0
cat__Title_HARDING PARK COMMUNITY GARDEN INTERNAL WATER SUPPLY UPGRADES,0.0
cat__Title_HARLEM CONGREGATIONS FOR COMMUNITY IMPROVEMENT (HCCI),0.0
cat__Title_HARLEM GARDEN CLUSTERS PROJECT,0.0
cat__Title_HARLEM MEER PROJECT,0.0
cat__Title_HARLEM STAGE HVAC SYSTEM,0.0
cat__Title_HARMONY PLAYGROUND IMPROVEMENTS,0.0
cat__Title_HASC CENTER INC. INITIAL OUTFITTING,0.0
cat__Title_HASC CENTER VEHICLE PURCHASE,0.0
"cat__Title_HASC DIAGNOSTIC & TREAMENT CENTER, INC. BEHAVIORAL HEALTH EXPANSION",0.0
"cat__Title_HASC DIAGNOSTIC & TREATMENT CENTER, INC. INITIAL OUTFITTING",0.0
cat__Title_HATZOLOH INC.,0.0
cat__Title_HATZOLOH INCORPORATED - AMBULANCES,0.0
cat__Title_HATZOLOH INCORPORATED - PURCHASE OF A NEW AMBULANCE - F,0.0
cat__Title_HATZOLOH INCORPORATED - PURCHASE OF A NEW AMBULANCE -W-1,0.0
cat__Title_HEALTH AND HOSPITALS CORPORATION KINGS COUNTY,0.0
cat__Title_HEALTH OPPORTUNITIES HIGH SCHOOL (07X670) - TECHNOLOGY,0.0
cat__Title_HEALTH OPPORTUNITIES HS TECH UPGRADE B:07X670 S:X884,0.0
cat__Title_HEBREW LANGUAGE ACADEMY,0.0
cat__Title_HELEN KELLER SERVICES - NEW FACILITY AT 180 LIVINGSTON ST.,0.0
cat__Title_HELEN KELLER SERVICES OUTFITTING,0.0
cat__Title_HELL'S KITCHEN DEP SHAFT SITE,0.0
cat__Title_HELL'S KITCHEN PARK INITIAL FUNDING,0.0
cat__Title_HENRY STREET SETTLEMENT,0.0
cat__Title_HENRY STREET SETTLEMENT IT UPGRADES,0.0
cat__Title_HERBERT H. LEHMAN HIGH SCHOOL:UPGRADE,0.0
cat__Title_HERBERT LEHMAN COLLEGE (CUNY),0.0
cat__Title_HERBERT VON KING PAVING RENOVATIONS,0.0
cat__Title_HERBERT VON KING PLAYGROUND RENOVATIONS,0.0
cat__Title_HERE VIDEO DESIGN PACKAGE,0.0
cat__Title_HERITAGE PARK - SKATE PARK RECONSTRUCTION,0.0
cat__Title_HERITAGE VILLAGE LLC,0.0
cat__Title_HERO H.S. HYDROPONIC LAB B:07X259 S:X655,0.0
"cat__Title_HHC - GOTHAM HEALTH, BELVIS - VEHICLE",0.0
cat__Title_HHC - METROPOLITAN HOSPITAL - ULTRASOUND EQUIPMENT,0.0
cat__Title_HHC MCKINNEY CAMERA UPGRADE,0.0
cat__Title_HHT - QUEENS HISTORICAL SOCIETY IN KINGSLAND HOMESTEAD,0.0
cat__Title_HICKMAN PLAYGROUND,0.0
cat__Title_HIGH SCHOOL FOR CIVIL RIGHTS (19K504) - TECHNOLOGY,0.0
cat__Title_HIGH SCHOOL FOR CLIMATE JUSTICE RESTROOM UPGRADE B:02M655 S:M645,0.0
"cat__Title_HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING & ARCHITECTUREAUDITORIUM RENOVATION  B:Q650 S:Q650",0.0
cat__Title_HIGH SCHOOL FOR ENVIRONMENTAL STUDIES BATHROOM RENOVATION B:M834 S:M400,0.0
cat__Title_HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES - TECHNOLOGY,0.0
"cat__Title_HIGH SCHOOL FOR LAW, ADVOCACY, & COMMUNITY JUSTICE TECH UPGRADES B:M490 S:M492",0.0
cat__Title_HIGH SCHOOL FOR MATH SCIENCE AND ENGINEERING TECH UPGRADE B:B:M812 S:S:M692,0.0
cat__Title_HIGH SCHOOL OF APPLIED COMMUNICATION,0.0
cat__Title_HIGH SCHOOL OF ARTS & TECHNOLOGY ART STUDIO B:M490 S:M494,0.0
cat__Title_HIGH SCHOOL OF FASHION INDUSTRIES (02M600),0.0
cat__Title_HIGH SCHOOL OF LANGUAGE AND INNOVATION: UPGRADE,0.0
cat__Title_HIGH-CAPACITY PUMP FOR FLOOD MANAGEMENT,0.0
cat__Title_HIGHBRIDGE HOUSES,0.0
cat__Title_HIGHLAND PARK COMMUNITY SCHOOL DANCE STUDIO B:K171 S:K760,0.0
cat__Title_HIP HOP MUSEUM,0.0
cat__Title_HITN GAMING ROOM AT MIRABAL CAMPUS B:M090 S:M324,0.0
cat__Title_HOGAR EAGLE GARDENS AFFORDABLE HOUSING PROJECT,0.0
cat__Title_HOLLIS LIBRARY INTERIOR RENOVATION,0.0
cat__Title_HOME FOR CONTEMPORARY THEATRE AND ART LTD.,0.0
cat__Title_HOME INSTRUCTION SCHOOLS -TECHNOLOGY,0.0
cat__Title_HOMECREST COMMUNITY SERVICES COMMUNITY CENTER,0.0
cat__Title_HOMECREST PLAYGROUND HANDBALL COURT EXPANSION,0.0
cat__Title_HORACE GREELEY MIDDLE SCHOOL-LIBRARY UPGRADE,0.0
cat__Title_HOSPITAL FOR SPECIAL SURGERY IMAGING TECHNOLOGY,0.0
cat__Title_HOSTOS COMMUNITY COLLEGE,0.0
"cat__Title_HOUSING OPTIONS & GERIATRIC ASSOCATION RESOURCES, INC.",0.0
cat__Title_HS DEWITT CLINTON,0.0
cat__Title_HS FOR HEALTH AND SCIENCE,0.0
cat__Title_HS FOR MEDIA AND COMUNICATION,0.0
cat__Title_HS FOR MEDICAL PROFESSIONS - K,0.0
cat__Title_HS FOR MEDICAL PROFESSIONS TECH UPGRADES B:K501 S:K633,0.0
cat__Title_HS OF COMPUTERS & TECHNOLOGY A +STEM LABS B:X425 S:X275,0.0
cat__Title_HSCTEA AUDITORIUM UPGRADE,0.0
"cat__Title_HSLEPS, Q690 AUDITORUM UPGRADE",0.0
cat__Title_HUDSON GUILD,0.0
cat__Title_HUDSON GUILD VEHICLE REQUEST,0.0
cat__Title_HUDSON PARK LIBRARY,0.0
cat__Title_HUDSON RIVER COMMUNITY SAILING CLASSROOM BOAT,0.0
cat__Title_HUDSON RIVER PARK,0.0
cat__Title_HUDSON RIVER PARK TRUST,0.0
cat__Title_HUDSON RIVER PARK TRUST - PIER 25  PLAYGROUND RESURFACING,0.0
cat__Title_HUDSON RIVER PARK TRUST-CHELSEA WATERSIDE PHASE II,0.0
cat__Title_HUDSON RIVER PARK TRUST: CHELSEA WATERSIDE PARK,0.0
cat__Title_HUDSON RIVER PARK TRUST: PERMANENT ART,0.0
cat__Title_HUDSON RIVER PARK TRUST: PIER 45,0.0
cat__Title_HUDSON RIVER PARK TRUST: PIER 51,0.0
cat__Title_HUDSON SQUARE BID,0.0
cat__Title_HUNGERFORD SCHOOL - TECHNOLOGY,0.0
cat__Title_HUNTER,0.0
cat__Title_HUNTER COLLEGE - AUDITORIUM RENOVATION IN NORTH BUILDING,0.0
cat__Title_HUNTER COLLEGE ADA,0.0
cat__Title_HUNTER COLLEGE CAMPUS SCHOOL GYM UPGRADE,0.0
cat__Title_HUNTER COLLEGE CAMPUS SCHOOLS - GLASS BOX,0.0
cat__Title_HUNTER COLLEGE TERRACE RENOVATION,0.0
cat__Title_HUNTERS POINT COMMUNITY MIDDLE SCHOOL,0.0
cat__Title_HUNTS POINT COOPERATIVE MARKET (EFFICIENT REFRIGERATION COMPRESSOR),0.0
cat__Title_HUNTS POINT COOPERATIVE MARKET RENOVATION,0.0
cat__Title_HUNTS POINT COOPERATIVE REFRIGERATION,0.0
cat__Title_HUNTS POINT MEAT MARKET,0.0
cat__Title_HUNTS POINT RECREATION CENTER SECURITY GATE,0.0
"cat__Title_HYDROPONICS LAB FOR P.S. 66, JACQUELINE KENNEDY ONASSIS B:Q066 S:Q066",0.0
cat__Title_Herbert H. Lehman High School Field Renovation B:X405 S:X320,0.0
cat__Title_I..S 61 LEONARDO DA VINCI OUTDOOR ENCLOSURE  B:Q061 S:Q061,0.0
cat__Title_I.S 254 (10X254) - TECHNOLOGY,0.0
cat__Title_I.S 7 PA System Upgrade B:R007 S:R007,0.0
cat__Title_I.S.  63 PA System Upgrade B:R043 S:R063,0.0
cat__Title_I.S. 025 ADRIEN BLOCK TECH UPGRADE B:Q025 S:Q025,0.0
cat__Title_I.S. 061 LEONARDO DA VINCI - 24Q061- TECHNOLOGY,0.0
cat__Title_I.S. 093 RIDGEWOOD (24Q093),0.0
cat__Title_I.S. 109 JEAN NUZZI CAMERA UPGRADES B:Q109 S:Q109,0.0
cat__Title_I.S. 127X- AUDITORIUM UPGRADE,0.0
cat__Title_I.S. 171 AUDITORIUM UPGRADE B:K171 S:171,0.0
cat__Title_I.S. 187  AUDITORIUM UPGRADE  B:K486 S:K486,0.0
cat__Title_I.S. 187 SCIENCE LAB UPGRADES B:K486 S:K187,0.0
cat__Title_I.S. 2 - TECHNOLOGY,0.0
cat__Title_I.S. 2 TECH UPGRADE B:R002 S:R002,0.0
cat__Title_I.S. 201 TECH UPGRADE B:K201 S:K201,0.0
cat__Title_I.S. 211 TECH UPGRADES B:K211 S:K211,0.0
cat__Title_I.S. 219 NEW VENTURE LIBRARY UPGRADES BX219 S:X219,0.0
cat__Title_I.S. 227 - 30Q227- LOUIS ARMSTRONG - SOUND SYSTEM,0.0
cat__Title_I.S. 227 - 30Q227- LOUIS ARMSTRONG - TECHNOLOGY,0.0
cat__Title_I.S. 227 TECH UPGRADES B:K227 S:K227,0.0
cat__Title_I.S. 228 DAVID A. BOODY (21K228) - TECHNOLOGY,0.0
cat__Title_I.S. 24 Field & Playground Upgrade B:R024 S:R024,0.0
cat__Title_I.S. 240K ANDRIES HUDDE A+STEM LAB B:K240 S:K240,0.0
cat__Title_I.S. 278,0.0
cat__Title_I.S. 278 ROOM CONVERSION B:K278 S:K278,0.0
"cat__Title_I.S. 281 (21K281) - AUDITORIUM UPGRADE, INCLUDING SUPPLEMENTAL COOLING",0.0
cat__Title_I.S. 285K MEYER LEVIN TECH UPGRADES B:K285 S:K285,0.0
"cat__Title_I.S. 286M AND URBAN ASSEMBLY SCHOOL [M043,M286; M043,M369]",0.0
cat__Title_I.S. 291TECH UPGRADES B:K291 S:K291,0.0
cat__Title_I.S. 303 (21K303) - AUDITORIUM UPGRADE,0.0
cat__Title_I.S. 303 (21K303) - TECHNOLOGY,0.0
cat__Title_I.S. 303 AUDITORIUM UPGRADE B:X082 S:X303,0.0
cat__Title_I.S. 34 Field renovation B:R034  S:R034,0.0
cat__Title_I.S. 341 - ACTION ACADEMY  (BRONX),0.0
"cat__Title_I.S. 349 MATH, SCIENCE & TECH STEM LAB UPGRADE B:K349 S:K349",0.0
cat__Title_I.S. 383 BATHROOM UPGRADES B:K383 S:K383,0.0
cat__Title_I.S. 392 - BROOKLYN,0.0
cat__Title_I.S. 447 - BRONX (BLDG ID X079 - ORG ID X447),0.0
cat__Title_I.S. 51 - PLAYGROUND UPGRADE,0.0
cat__Title_I.S. 51 TECH UPGRADE B:R051 S:R051,0.0
cat__Title_I.S. 528 TECHNOLOGY UPGRADES B:M528 S:M528,0.0
cat__Title_I.S. 529  A + STEM LABS B:X142 S:X529,0.0
cat__Title_I.S. 532 TECH UPGRADE B:X142 S:X532,0.0
cat__Title_I.S. 562 GYM UPGRADE B:K296 S:K562,0.0
cat__Title_I.S. 61 LEONARDO DA VINCI AUDITORIUM UPGRADE B:Q061 S:Q061,0.0
cat__Title_I.S. 62 NEW HVAC UNIT,0.0
cat__Title_I.S. 68,0.0
cat__Title_I.S. 71 SUPPLEMENTAL COOLING B:K071 S:K071,0.0
cat__Title_I.S. 72Tech Upgrade B:R072 S:R072,0.0
cat__Title_I.S. 73 BATHROOMS UPGRADE B:Q073 S:Q073,0.0
cat__Title_I.S. 73 THE FRANK SANSIVIERI INTERMEDIATE (24Q073),0.0
cat__Title_I.S. 75 Field Renovation B:R075 S:R075,0.0
cat__Title_I.S. 78,0.0
cat__Title_I.S. 78 TECH UPGRADE B:K078 S:K078,0.0
cat__Title_I.S. 93 MUSIC ROOM UPGRADE B:Q093 S:Q093,0.0
cat__Title_I.S. @ 650 86 STREET TECH UPGRADE B:K322 S:K407,0.0
cat__Title_I.S.192 PATHWAYS COLLEGE PREPARATORY SCHOOL AUDITORIUM UPGRADE B:Q192 S:Q259/Q192,0.0
cat__Title_I.S.93 BATHROOMS UPGRADES B:Q093 S:Q093,0.0
"cat__Title_ICL (INSTITUTE FOR COMMUNITY LIVING, INC.)",0.0
cat__Title_IDLEWILD PARK,0.0
cat__Title_IN-TECH ACADEMY GYMNASIUM UPGRADE B:X368 S:X368,0.0
cat__Title_INDEPENDENCE HS,0.0
cat__Title_INDIA HOME - PURCHASE A NEW PROPERTY,0.0
"cat__Title_INDIA HOME, INC. -  BUILDING",0.0
"cat__Title_INDIA HOME, INC. - PROPERTY ACQUISITION",0.0
"cat__Title_INDIA HOME, INC. TECHNICAL ADJUSTMENT",0.0
cat__Title_INSTITUTE FOR COLLABORATIVE EDUCATION (02M407) - TECHNOLOGY,0.0
cat__Title_INSTITUTE FOR COLLABORATIVE EDUCATION TECH UPGRADES B:M407 S:M407,0.0
cat__Title_INSTITUTE FOR COMMUNITY LIVING,0.0
cat__Title_INSTITUTE FOR COMMUNITY LIVING - TILLARY WOMENS SHELTER WHEELCHAIR VAN,0.0
cat__Title_INSTITUTE FOR COMMUNITY LIVING - WHEELCHAIR VAN FOR IDD,0.0
"cat__Title_INSTITUTE FOR COMMUNITY LIVING, INC",0.0
cat__Title_INSTITUTE FOR COMMUNITY LIVING- WHEELCHAIR VAN - BORDEN VETERANS SHELTE,0.0
cat__Title_INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS,0.0
cat__Title_INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS BATHROOM UPGRADES B:Q490 S:Q243,0.0
cat__Title_INSTITUTE FOR THE PUERTO RICAN/HISPANIC ELDERLY VEHICLE PURCHASE,0.0
"cat__Title_INSTITUTE FOR THE PUERTO RICAN/HISPANIC ELDERLY, INC. VEHICLE PROJECT",0.0
cat__Title_INTERFAITH MEDICAL CENTER,0.0
cat__Title_INTERFAITH MEDICAL CENTER - PATIENT VENTILATORS,0.0
cat__Title_INTERFAITH MEDICAL CENTER AUTOMATED MEDICATION DISPENSING,0.0
cat__Title_INTERIOR UPGRADES AT LOST BATTALION HALL,0.0
cat__Title_INTERNATIONAL HIGH SCHOOL AT LAFAYETTE (21K337) - TECHNOLOGY,0.0
cat__Title_INWOOD HILL PARK BASEBALL FIELD,0.0
cat__Title_IRISH ARTS CENTER,0.0
cat__Title_IRWIN ALTMAN MIDDLE SCHOOL 72 TECH UPGRADES B:Q172 S:Q172,0.0
cat__Title_IS 109Q ELECTRIC UPGRADES,0.0
cat__Title_IS 143,0.0
cat__Title_IS 210M,0.0
cat__Title_IS 232 AUDITORIUM UPGRADES,0.0
"cat__Title_IS 240, ANDRIES HUDDIE JHS",0.0
cat__Title_IS 291 (32K291)-- WEIGHT/EXCERSIE ROOM UPGRADE,0.0
cat__Title_IS 52 TECHNOLOGY UPGRADE FOR STEM CLUBS B:M052 S:M052,0.0
cat__Title_IS 98 BAY ACADEMY (K043:K098),0.0
cat__Title_IS24 R GYMNASIUM UPGRADE,0.0
cat__Title_IS259K- AUDITORIUM,0.0
cat__Title_IS34 R TECHNOLOGY,0.0
cat__Title_IS7 R GYMNASIUM UPGRADE,0.0
cat__Title_IS72 R TECHNOLOGY,0.0
cat__Title_IS75 R GREENHOUSE,0.0
cat__Title_ISSUE PROJECT ROOM RENOVATION,0.0
cat__Title_IT TAKES A VILLAGE ACADEMY @ TILDEN HIGH SCHOOL CAMPUS,0.0
cat__Title_IT TAKES A VILLAGE AT TILDEN CAMPUS STEM/STEAM LAB B:K416 S:K563,0.0
cat__Title_ITTNER PLACE PARK REC CENTER,0.0
cat__Title_J HOOD WRIGHT ENTRANCE PLAZA,0.0
cat__Title_J.H.S 227  CAMERA SYSTEMS UPGRADES B:K227 S:K227,0.0
cat__Title_J.H.S 8 TECHNOLOGY UPGRADES B:Q008 S:Q008,0.0
cat__Title_J.H.S. 067 LOUIS PASTEUR TECH UPGRADE B:Q067 S:Q067,0.0
cat__Title_J.H.S. 144 MICHELANGELO: UPGRADE,0.0
cat__Title_J.H.S. 185 EDWARD BLEEKER TECH UPGRADE B:Q185 S:Q185,0.0
cat__Title_J.H.S. 185 Q,0.0
cat__Title_J.H.S. 194 Q,0.0
cat__Title_J.H.S. 194 WILLIAM CARR TECH UPGRADE B:Q194 S:Q194,0.0
cat__Title_J.H.S. 202Q - ROBERT H. GODDARD MIDDLE SCHOOL (27Q202) - TECHNOLOGY,0.0
cat__Title_J.H.S. 210 ELIZABETH BLACKWELL TECHNOLOGY UPGRADE B:Q210 S:Q210 B:Q210 S:Q210,0.0
cat__Title_J.H.S. 96 ZOOLOGY LAB UPGRADE AND NEW  HYDROPONIC LAB B:K096 S:K096,0.0
cat__Title_JACK ARTS INC - LIGHTING SYSTEM,0.0
cat__Title_JACKIE ROBINSON ALTERNATIVE EDUCATION COMPLEX - WATER FOUNTAINS,0.0
cat__Title_JACKSON HOUSES,0.0
cat__Title_JACOBI - GYMNASIUM AND ROTUNDA,0.0
cat__Title_JACOBI - THREE SONOSITE POINT OF CARE ULTRASOUND,0.0
cat__Title_JACOBI HOSPITAL: MOBILE UNIT,0.0
cat__Title_JACOBI MEDICAL CENTER- UPGRADES,0.0
cat__Title_JACQUES MARCHAIS CENTER OF TIBETAN ART INC.,0.0
