project_id,date,material,quantity,unit,unit_price_estimated,total_cost_estimated,is_synthetic,source
P.S. 239 - QUEENS,2024-03-20,steel,5.795,tons,897.19,5199.22,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-05-22,aggregate,18.786,tons,14.22,267.14,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-30,cement,3.745,tons,131.09,490.93,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-01-22,cement,0.891,tons,149.18,132.92,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-10,cement,2.258,tons,125.52,283.42,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-07-21,rebar,17.036,tons,746.61,12719.25,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-07-25,rebar,9.222,tons,740.5,6828.89,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-11-06,rebar,8.106,tons,796.14,6453.51,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-07-26,lumber,5.223,board_feet,1.26,6.58,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-09-12,steel,3.596,tons,1054.74,3792.85,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-04-15,cement,2.851,tons,116.33,331.66,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-11-05,aggregate,0.716,tons,15.05,10.78,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-06-02,lumber,16.528,board_feet,1.38,22.81,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-04-20,aggregate,6.827,tons,17.4,118.79,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-16,aggregate,16.809,tons,17.25,289.96,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-11-28,lumber,8.348,board_feet,1.21,10.1,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-13,cement,22.642,tons,114.14,2584.36,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-07-23,aggregate,7.76,tons,17.03,132.15,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-07-09,steel,5.194,tons,783.48,4069.4,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-15,cement,7.47,tons,116.18,867.86,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-01-28,lumber,4.749,board_feet,1.33,6.32,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-08-09,cement,7.251,tons,130.72,947.85,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-06-30,rebar,2.373,tons,869.78,2063.99,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-09-02,cement,4.184,tons,118.92,497.56,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-04-09,lumber,10.415,board_feet,1.5,15.62,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-15,rebar,2.264,tons,670.49,1517.99,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-01-13,rebar,7.472,tons,601.76,4496.35,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-07-25,lumber,17.001,board_feet,1.4,23.8,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-08-23,lumber,1.007,board_feet,1.04,1.05,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-09-21,rebar,0.773,tons,629.52,486.62,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-08-12,aggregate,6.076,tons,16.75,101.77,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-10-07,rebar,9.981,tons,736.67,7352.7,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-19,aggregate,2.739,tons,17.14,46.95,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-11-21,lumber,18.963,board_feet,1.09,20.67,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-04-10,cement,1.063,tons,112.57,119.66,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-01-23,lumber,0.483,board_feet,1.03,0.5,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-09,steel,0.817,tons,1052.81,860.15,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-03-18,aggregate,8.319,tons,16.03,133.35,True,synthetic_generator_v1
P.S. 239 - QUEENS,2024-05-10,steel,8.802,tons,1074.18,9454.93,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-01-30,aggregate,3.934,tons,15.24,59.95,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-01-16,lumber,11.029,board_feet,1.47,16.21,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-01,lumber,6.947,board_feet,1.26,8.75,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-07-21,rebar,25.573,tons,654.93,16748.52,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-08-08,steel,1.981,tons,824.36,1633.06,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-22,rebar,18.475,tons,686.6,12684.94,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-07-11,cement,8.443,tons,137.4,1160.07,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-17,rebar,7.55,tons,714.99,5398.17,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-02-17,steel,5.746,tons,828.93,4763.03,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-09,lumber,5.067,board_feet,1.49,7.55,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-07-06,lumber,2.946,board_feet,1.1,3.24,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-06-07,lumber,1.402,board_feet,1.07,1.5,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-10-25,cement,18.867,tons,141.43,2668.36,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-04-08,steel,4.076,tons,1087.94,4434.44,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-09-08,cement,4.198,tons,142.17,596.83,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-02-06,rebar,13.351,tons,674.64,9007.12,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-02-03,aggregate,1.196,tons,16.61,19.87,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-12-24,rebar,0.299,tons,621.91,185.95,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-11-06,steel,4.146,tons,1071.78,4443.6,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-12-06,steel,2.733,tons,1015.17,2774.46,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-08-19,lumber,13.263,board_feet,1.33,17.64,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-07-24,aggregate,2.544,tons,17.59,44.75,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-04-30,lumber,1.646,board_feet,1.24,2.04,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-12-26,steel,1.046,tons,778.25,814.05,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-01-31,rebar,9.101,tons,874.5,7958.82,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-05,steel,1.106,tons,1025.2,1133.87,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-05-24,lumber,0.118,board_feet,1.36,0.16,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-08-10,aggregate,7.264,tons,13.49,97.99,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-11-25,rebar,4.003,tons,793.55,3176.58,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-08-30,cement,3.518,tons,119.48,420.33,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-07-19,steel,3.318,tons,1067.8,3542.96,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-05-09,aggregate,7.718,tons,13.87,107.05,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-09-11,aggregate,0.583,tons,17.0,9.91,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-06-14,aggregate,3.542,tons,13.55,47.99,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-06-16,aggregate,8.808,tons,17.26,152.03,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-12-24,steel,16.229,tons,767.68,12458.68,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-25,lumber,5.073,board_feet,1.49,7.56,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-03-16,cement,10.93,tons,144.44,1578.73,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-05-02,rebar,15.03,tons,849.05,12761.22,True,synthetic_generator_v1
MID-MAN ADULT LEARNING CENTER - M,2024-04-02,aggregate,10.344,tons,12.98,134.27,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-11-23,lumber,6.66,board_feet,1.39,9.26,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-12-05,cement,8.272,tons,127.64,1055.84,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-10-09,lumber,5.378,board_feet,1.39,7.48,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-04-30,aggregate,3.384,tons,16.02,54.21,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-04-12,cement,1.775,tons,134.88,239.41,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-02-10,lumber,9.713,board_feet,1.03,10.0,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-03-07,lumber,14.397,board_feet,1.1,15.84,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-05-29,lumber,13.856,board_feet,1.12,15.52,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-03-24,lumber,16.101,board_feet,1.07,17.23,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-05-27,lumber,20.436,board_feet,1.33,27.18,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-02-09,steel,4.896,tons,1079.36,5284.55,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-01-02,steel,20.8,tons,1038.04,21591.23,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-05-18,steel,12.009,tons,805.81,9676.97,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-08-19,lumber,17.418,board_feet,1.39,24.21,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-08-26,rebar,16.879,tons,629.19,10620.1,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-12-08,rebar,4.362,tons,815.92,3559.04,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-06-29,steel,9.204,tons,904.64,8326.31,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-04-06,rebar,20.223,tons,850.06,17190.76,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-11-13,cement,0.551,tons,149.62,82.44,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-03-24,steel,1.746,tons,1013.23,1769.1,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-04-09,aggregate,15.273,tons,18.7,285.61,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-11-19,lumber,24.358,board_feet,1.4,34.1,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-08-09,cement,8.747,tons,140.75,1231.14,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-07-25,steel,12.001,tons,939.03,11269.3,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-10-27,cement,17.202,tons,148.85,2560.52,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-04-26,aggregate,5.452,tons,14.68,80.04,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-07-07,steel,1.191,tons,1088.99,1296.99,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-01-19,aggregate,10.034,tons,12.85,128.94,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-12-06,lumber,17.137,board_feet,1.33,22.79,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-07-31,cement,24.64,tons,106.09,2614.06,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-02-19,rebar,1.32,tons,740.74,977.78,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-02-29,rebar,12.78,tons,873.92,11168.7,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-06-23,cement,13.897,tons,132.0,1834.4,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-01-17,lumber,5.409,board_feet,1.22,6.6,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-01-20,cement,17.507,tons,104.64,1831.93,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-06-02,steel,1.231,tons,1124.74,1384.55,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-05-23,lumber,12.439,board_feet,1.43,17.79,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-02-08,rebar,2.8,tons,801.82,2245.1,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-07-27,cement,13.969,tons,103.26,1442.44,True,synthetic_generator_v1
P.S. 209 - BROOKLYN,2024-05-25,lumber,6.861,board_feet,1.09,7.48,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-12-14,rebar,14.376,tons,799.36,11491.6,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-06,aggregate,4.368,tons,16.04,70.06,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-01-31,aggregate,8.696,tons,13.9,120.87,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-09-27,lumber,19.485,board_feet,1.19,23.19,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-07-26,rebar,6.264,tons,670.42,4199.51,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-11-11,cement,12.034,tons,135.93,1635.78,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-05-10,rebar,22.696,tons,708.55,16081.25,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-07,lumber,5.503,board_feet,1.35,7.43,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-10-22,steel,10.291,tons,1113.18,11455.74,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-05-07,steel,7.21,tons,1020.98,7361.27,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-28,steel,4.579,tons,1011.26,4630.56,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-03-09,steel,11.303,tons,864.56,9772.12,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-02-27,rebar,11.969,tons,626.02,7492.83,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-12-22,cement,5.222,tons,121.84,636.25,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-06-23,steel,0.43,tons,998.27,429.26,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-03-04,lumber,6.941,board_feet,1.18,8.19,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-07-29,aggregate,3.231,tons,15.41,49.79,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-13,steel,7.827,tons,839.44,6570.3,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-06-29,steel,18.624,tons,1003.43,18687.88,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-09-07,aggregate,9.51,tons,18.44,175.36,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-08-11,cement,4.959,tons,109.61,543.56,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-01-31,aggregate,15.757,tons,15.9,250.54,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-14,aggregate,11.427,tons,14.45,165.12,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-03-31,aggregate,10.362,tons,17.36,179.88,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-08-30,rebar,15.195,tons,679.89,10330.93,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-24,aggregate,9.491,tons,13.96,132.49,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-05-21,aggregate,12.82,tons,15.63,200.38,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-08-12,steel,3.298,tons,771.17,2543.32,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-30,aggregate,17.058,tons,16.06,273.95,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-11-24,steel,24.562,tons,804.54,19761.11,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-07-08,rebar,4.962,tons,836.36,4150.02,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-09-21,lumber,9.66,board_feet,1.38,13.33,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-01-11,cement,14.067,tons,113.58,1597.73,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-05-24,lumber,3.614,board_feet,1.41,5.1,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-12-08,rebar,13.167,tons,853.84,11242.51,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-04-03,aggregate,5.385,tons,18.61,100.21,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-01-02,steel,13.707,tons,1013.27,13888.89,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-10-10,aggregate,2.811,tons,16.16,45.43,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-01-01,aggregate,6.768,tons,14.59,98.75,True,synthetic_generator_v1
P.S. 55 - BRONX,2024-08-05,lumber,9.592,board_feet,1.35,12.95,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-06-18,cement,0.285,tons,106.26,30.28,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-10-25,steel,12.282,tons,918.76,11284.21,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-06-27,lumber,1.43,board_feet,1.38,1.97,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-10-11,steel,9.565,tons,990.79,9476.91,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-01-11,lumber,5.862,board_feet,1.11,6.51,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-03-21,steel,3.823,tons,835.51,3194.15,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-04-17,steel,11.288,tons,812.75,9174.32,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-08-23,cement,1.331,tons,108.46,144.36,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-03-01,steel,1.178,tons,896.99,1056.65,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-06-02,aggregate,7.152,tons,18.16,129.88,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-08-30,aggregate,8.077,tons,12.8,103.39,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-07-10,cement,9.962,tons,144.86,1443.1,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-02-25,cement,1.971,tons,138.69,273.36,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-04-18,cement,7.824,tons,113.0,884.11,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-03-26,lumber,9.041,board_feet,1.36,12.3,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-12-31,rebar,14.269,tons,847.26,12089.55,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-10-29,rebar,3.304,tons,870.63,2876.56,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-08-19,steel,11.48,tons,1002.79,11512.03,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-04-20,aggregate,6.92,tons,15.3,105.88,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-11-08,aggregate,3.685,tons,14.03,51.7,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-01-11,steel,12.734,tons,911.09,11601.82,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-07-11,rebar,0.837,tons,757.79,634.27,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-12-21,steel,6.057,tons,1089.3,6597.89,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-04-27,rebar,9.757,tons,729.21,7114.9,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-11-28,rebar,3.573,tons,794.49,2838.71,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-03-10,cement,7.466,tons,113.13,844.63,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-03-05,steel,3.699,tons,1091.88,4038.86,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-09-17,rebar,1.321,tons,745.92,985.36,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-02-12,lumber,4.036,board_feet,1.27,5.13,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-02-17,lumber,4.218,board_feet,1.42,5.99,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-01-23,aggregate,17.687,tons,15.69,277.51,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-04-15,steel,7.402,tons,994.05,7357.96,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-09-22,steel,1.773,tons,989.94,1755.16,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-02-06,aggregate,2.814,tons,17.18,48.34,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-06-13,aggregate,7.47,tons,13.74,102.64,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-05-21,lumber,21.83,board_feet,1.39,30.34,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-12-06,cement,8.287,tons,143.42,1188.52,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-01-16,cement,2.506,tons,140.78,352.79,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-10-26,cement,20.218,tons,105.97,2142.5,True,synthetic_generator_v1
P.S. 56 - QUEENS,2024-04-07,aggregate,9.452,tons,17.45,164.94,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-16,steel,11.735,tons,965.97,11335.66,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-12,lumber,15.63,board_feet,1.4,21.88,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-01-09,rebar,9.524,tons,834.72,7949.87,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-26,steel,19.439,tons,810.28,15751.03,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-02-01,lumber,12.464,board_feet,1.44,17.95,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-09,rebar,16.834,tons,629.79,10601.88,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-10-11,rebar,4.538,tons,800.32,3631.85,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-11-25,steel,2.868,tons,962.09,2759.27,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-08-30,aggregate,10.632,tons,13.91,147.89,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-06,rebar,0.265,tons,776.37,205.74,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-23,lumber,5.83,board_feet,1.09,6.35,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-23,rebar,20.034,tons,784.81,15722.88,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-03-28,rebar,8.507,tons,799.55,6801.77,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-27,lumber,1.556,board_feet,1.1,1.71,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-04,aggregate,5.315,tons,17.08,90.78,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-27,aggregate,0.384,tons,14.03,5.39,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-06-07,lumber,22.782,board_feet,1.41,32.12,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-29,aggregate,15.137,tons,13.69,207.23,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-07-10,lumber,7.062,board_feet,1.21,8.55,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-27,lumber,2.91,board_feet,1.18,3.43,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-15,steel,1.979,tons,1093.12,2163.28,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-01-12,cement,29.443,tons,124.55,3667.13,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-06-06,aggregate,10.313,tons,15.83,163.25,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-28,rebar,14.348,tons,851.56,12218.18,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-01-12,steel,3.945,tons,965.19,3807.67,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-13,rebar,4.616,tons,644.97,2977.18,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-21,lumber,4.276,board_feet,1.31,5.6,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-22,cement,0.406,tons,134.34,54.54,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-06-23,cement,1.576,tons,149.67,235.88,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-05-29,steel,18.935,tons,838.67,15880.22,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-04-20,steel,23.402,tons,834.96,19539.73,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-09-26,lumber,1.577,board_feet,1.3,2.05,True,synthetic_generator_v1
Q993 SPED - QUEENS,2024-12-28,cement,0.689,tons,108.79,74.96,True,synthetic_generator_v1
