ID,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,source_file,synthetic_flag,Reported,Fiscal_Year,Borough,Award,Council_District,Sponsor,Title,Description,Budget_Line,BIN,Incident Date,Record Type Description,Check2 Description,Fatality,Injury,House Number,Street Name,Block,Lot,Postcode,Latitude,Longitude,Community Board,Council District,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020),the_geom,Job_Number,Job_Type,Job_Status,CompltYear,PermitYear,ClassAInit,ClassAProp,ClassANet,HotelInit,HotelProp,OtherBInit,OtherBProp,Units_CO,Boro,AddressNum,AddressSt,Occ_Init,Occ_Prop,Bldg_Class,Job_Desc,DateFiled,DatePermit,DateLstUpd,DateComplt,ZoningDst1,ZoningDst2,ZoningDst3,SpeclDst1,SpeclDst2,FloorsInit,FloorsProp,Enlargemnt,Ownership,CenBlock20,CenTract20,BCTCB2020,BCT2020,NTA2020,NTAName20,CDTA2020,CDTAName20,CommntyDst,CouncilDst,SchSubDist,SchCommnty,SchElmntry,FireCmpany,FireBattln,FireDivsn,PolicePcnt,GeomSource,DCPEdited,Region,IncomeGroup,SpecialNotes,TableName,date,equipment,hours_used,hourly_cost_estimated,cost_estimated,maintenance_flag,is_synthetic,source,material,quantity,unit,unit_price_estimated,total_cost_estimated,will_delay
HL NC0185,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,50000.0,6.0,Brewer,NEW YORK STEM CELL FOUNDATION EQUIPMENT,EQUIPMENT ACQUISITION (SPLIT FUND WITH NC1421),HL DN07Y,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
ED NC127,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2025,FY25,M,979000.0,99.0,Technical Adjustments,NONTRADITIONAL EMPLOYMENT FOR WOMEN,HVAC + CLASSROOM,ED DN06V,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN1043,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,X,2500000.0,11.0,"Speaker,Dinowitz",P.S. 37 PLAYGROUND B:X037 X:037,SCHOOL PLAYGROUND RENOVATION,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN199,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,35000.0,15.0,Torres,KAPPA III (12X316) - TECHNOLOGY,LAPTOPS IN SCHOOL,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0565,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,Q,50000.0,26.0,Won,P.S. 111 TECH UPGRADES B:Q111 S:Q111,TECHNOLOGY UPGRADES,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN508,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,40000.0,24.0,Lancman,PS 131Q - FIFTH GRADE GOOGLE CLASSROOM,"FUNDS TO PURCHASE LAPTOPS, SMARTBOARDS, COMPUTERS AND OTHER TECHNOLOGY.",E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HR NC003,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,K,52000.0,43.0,Brannan,BAY RIDGE CENTER VEHICLE PURCHASE,NEW VEHICLE TO DELIVERY HOME MEALS,AG DN950,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PO CN0861,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,K,86000.0,45.0,Louis,ARGUS CAMERAS 67 PRECINCT,INSTALLATION OF NYPD ARGUS CAMERA AT THE INTERSECTION OF UTICA AVENUE AND CHURCH AVENUE,PO D185,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN670,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,500000.0,28.0,Adams,PS354Q LIBRARY UPGRADE,LIBRARY UPGRADE AT PS354Q,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0765,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,K,300000.0,39.0,Hanif,P.S. 154 CAFETERIA UPGRADE B:K154 S:K154,CAFETERIA UPGRADES,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PV NC076,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,M,4000000.0,6079326.0,"Speaker, Rosenthal, Levine, Manhattan Delegation, Van Bramer",CHILDRENS MUSEUM OF MANHATTAN,NEW MUSEUM PROJECT,PV DN099,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
F  CN040,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,R,200000.0,51.0,Borelli,VEHICLE FOR FDNY CEREMONIAL UNIT,FUNDS WILL BE USED TO PURCHASE A BOX TRUCK FOR THE FDNY CEREMONIAL UNIT.,F  D109,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  NC003,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2020,FY20,M,100000.0,2.0,Rivera,BIOBUS MICROSCOPES FOR SCIENCE EDUCATION,BIOBUS MICROSCOPES FOR SCIENCE EDUCATION,PW DN02A,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN181,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,R,50000.0,51.0,Borelli,IS72 R TECHNOLOGY,FUNDS WILL BE USED TO PURCHASE TECHNOLOGY.,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HW CN002,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,100000.0,11.0,Cohen,BUS COUNTDOWN CLOCKS,COUNTDOWN CLOCKS TO BE INSTALLED AT VARIOUS BUST STOPS IN DISTRICT 11,TF D005,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN538,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,35000.0,15.0,Torres,PS 205 - FIORELLO LAGUARDIA (10X205) - TECHNOLOGY,LAPTOPS IN SCHOOL,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN286,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,35000.0,19.0,Vallone,P.S 224 @ P.S 710,TECHNOLOGY UPGRADE,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN574,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,40000.0,11.0,Cohen,PS 37 TECHNOLOGY,"TECHNOLOGY UPGRADES (E.G., SMARTBOARDS AND LAPTOP CARTS)",E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN206,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,Q,250000.0,22.0,Constantinides,LIC HS HYDROPONIC SCIENCE LAB,INSTALLATION OF HYDROPONIC SCIENCE LEARNING EQUIPMENT AT LONG ISLAND CITY HS,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0106,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,60000.0,4.0,Powers,P.S. 40 AUGUSTUS ST. GAUDENS SCHOOL TECH UPGRADE,TECHNOLOGY UPGRADES,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN1596,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,K,150000.0,37.0,Nurse,P.S. 151 BATHROOM UPGRADE B:K151 S:K151,BATHROOM UPGRADE,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PV NC119,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,900000.0,1100.0,"Cohen, Speaker",WAVE HILL,SITEWIDE PATHWAYS AND GREEN ROOF REPLACEMENT,PV D464,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
PV NC0043,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,500000.0,2.0,Rivera,THIRD STREET MUSIC SCHOOL HVAC,HVAC INSTALLATION AND OTHER RENOVATIONS,PV DN576,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E  CN084,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,X,140000.0,16.0,Gibson,DOE X128 - MOTT HALL III,TECHNOLOGY,E  D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HN CN022,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2019,FY19,M,500000.0,42.0,"Speaker, Barron",BARUCH - NETWORK SWITCHES,NETWORK CORE SWITCHES,HN D300,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
HO CN044,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2023,FY23,Q,2000000.0,28.0,"Speaker, Adams",NYC HHC QUEENS HOSPITAL,MRI SUITE REPLACEMENT,HO D003,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN1524,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,R,75000.0,51.0,Morano,P.S. 25 Tech Upgrade B:R825 S:R025,Technology Upgrades,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
E CN0269,,,,142259.0,6360.0,City_Council_Capital_Budget.csv,False,2026,FY26,M,150000.0,10.0,De La Rosa,LUPERON ONE TO ONE STUDENT/COMPUTER PROGRAM  B:M552 S:M552,PURCHASE LAPTOPS,E D001,3448664.818756282,,,,0.0,0.7814207650273224,333.0,,1452.0,25.0,10643.288725939505,40.6970379089918,-73.93268326748634,230.39596700274976,19.904674610449128,3306498690.5329523,268.0,,,345812433.36122185,,,2016.963492937076,2014.947097911084,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.270661351285282,,,,,,,,,,,,,,,,2.0,3.0,,,360611254949875.0,36061125494.77512,33140739922.67674,3314073.779892429,,,,,334.2086169932674,29.852521909203745,,20.18809004400647,369.6785717644182,,35.64589837138451,10.400534095610636,82.63419152217249,,,,,,,,,8.786584615384616,148.99,1281.49,Unknown,Unknown,,,8.9853585,,359.23306,696.0550000000001,0.0
